timestamp,type,message
"2026-04-11T06:36:26.280Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com"",""password"":""654321""}"
"2026-04-11T06:36:26.281Z","output","Authenticating via OpenFaaS..."
"2026-04-11T06:36:26.304Z","output","Logged metrics for login1 → {""statusCode"":200,""body"":""{\""message\"":\""Login successful\"",\""user\"":{\""id\"":4,\""email\"":\""yonal@gmail.com\"",\""first_name\"":\""Yonal\""},\""T4\"":1775889386295}""}"
"2026-04-11T06:36:26.304Z","output","✅ User ID 4 verified."
"2026-04-11T06:36:26.305Z","output","[AI] Sending function details with status..."
"2026-04-11T06:36:26.763Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T06:36:26.763Z","output","│  🧠 WARM-UP CANDIDATES: login1 x1 (suppressed: recently used 0s ago)│"
"2026-04-11T06:36:26.763Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T06:36:26.764Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T06:36:26.764Z","output","[Warm-up] Invoking logout (not invoked yet)..."
"2026-04-11T06:36:26.805Z","output","Logged metrics for logout → {""statusCode"":400,""body"":""{\""error\"":\""Already logged out. Login first\"",\""T4\"":1775889386796}""}"
"2026-04-11T06:36:26.806Z","output","[Warm-up] logout completed with status Failed."
"2026-04-11T06:36:26.806Z","output","[Warm-up Decision] function=logout eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-11T06:36:26.806Z","output","
[Active Session: User ID 4]"
"2026-04-11T06:37:12.876Z","input","Enter function name (or ""exit""): select-category"
"2026-04-11T06:37:26.205Z","input","Enter payload JSON (Press Enter for default): {""categoryId"":1}"
"2026-04-11T06:37:26.206Z","output","Invoking select-category..."
"2026-04-11T06:37:26.223Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""choose-action\"",\""categoryId\"":1,\""options\"":[{\""id\"":1,\""name\"":\""Select Subcategory\""},{\""id\"":2,\""name\"":\""Questions\""}],\""message\"":\""Send {categoryId, optionId} → 1=subcategory, 2=questions\"",\""T4\"":1775889446220}""}"
"2026-04-11T06:37:26.223Z","output","[AI] Sending function details with status..."
"2026-04-11T06:37:26.569Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T06:37:26.569Z","output","│  🧠 WARM-UP CANDIDATES: login1 x1 (suppressed: recently used 60s ago)│"
"2026-04-11T06:37:26.570Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T06:37:26.571Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T06:37:26.571Z","output","[Warm-up] Skipped login1: recently used 60s ago."
"2026-04-11T06:37:26.572Z","output","[Warm-up] Invoking select-sub-category (not invoked yet)..."
"2026-04-11T06:37:26.608Z","output","Logged metrics for select-sub-category → {""statusCode"":200,""body"":""{\""step\"":\""select-subcategory\"",\""categoryId\"":1,\""subCategories\"":[{\""sub_cat_id\"":10,\""sub_name\"":\""Arrays\"",\""description\"":\""An array is a collection of elements stored at contiguous memory locations. Each element can be accessed using an index. Arrays are useful for storing fixed-size collections of elements where quick access by index is required.\\r\\nExample Use: Storing scores of students, daily temperatures.\""},{\""sub_cat_id\"":11,\""sub_name\"":\""Linked Lists\"",\""description\"":\""A linked list is a sequence of nodes where each node contains data and a reference (pointer) to the next node. Unlike arrays, linked lists allow dynamic memory allocation and easy insertion/deletion but slower access by index.\\r\\nExample Use: Implementing queues, dynamic memory storage.\""},{\""sub_cat_id\"":12,\""sub_name\"":\""Stacks\"",\""description\"":\""A stack is a linear structure following LIFO (Last-In, First-Out). Operations are mainly push (insert) and pop (remove). Stacks are used in scenarios like reversing data or handling function calls.\\r\\nExample Use: Undo feature in editors, expression evaluation.\""},{\""sub_cat_id\"":13,\""sub_name\"":\""Queues\"",\""description\"":\""queue is a linear structure following FIFO (First-In, First-Out). Operations include enqueue (insert) and dequeue (remove). Variants include circular queues and priority queues.\\r\\nExample Use: Printer job scheduling, task scheduling.\""},{\""sub_cat_id\"":14,\""sub_name\"":\""Trees\"",\""description\"":\""Trees are hierarchical data structures with nodes connected by edges. The top node is called the root, and each node can have child nodes. Binary trees, binary search trees (BST), and heaps are common types.\\nExample Use: Organizing hierarchical data like folders, database indexing.\""},{\""sub_cat_id\"":15,\""sub_name\"":\""Graphs\"",\""description\"":\""Graphs consist of nodes (vertices) connected by edges. Graphs can be directed or undirected, weighted or unweighted. Useful for modeling networks and relationships.\\r\\nExample Use: Social networks, GPS route finding.\""},{\""sub_cat_id\"":16,\""sub_name\"":\""Hash Tables\"",\""description\"":\""Hash tables store key-value pairs and provide fast access using a hash function. They are efficient for searching, insertion, and deletion operations.\\r\\nExample Use: Caching data, counting frequency of elements.\""}],\""message\"":\""Send {categoryId, subCategoryId} to get questions\"",\""T4\"":1775889446597}""}"
"2026-04-11T06:37:26.608Z","output","[Warm-up] select-sub-category completed with status Success."
"2026-04-11T06:37:26.610Z","output","[Warm-up Decision] function=login1 eligible=NO warmed_up=NO reason=recently used 60s ago"
"2026-04-11T06:37:26.611Z","output","[Warm-up Decision] function=select-sub-category eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T06:37:26.612Z","output","
[Active Session: User ID 4]"
"2026-04-11T06:37:51.397Z","input","Enter function name (or ""exit""): select-sub-category"
"2026-04-11T06:37:54.312Z","input","Enter payload JSON (Press Enter for default): {""categoryId"":1}"
"2026-04-11T06:37:54.312Z","output","Invoking select-sub-category..."
"2026-04-11T06:37:54.338Z","output","Logged metrics for select-sub-category → {""statusCode"":200,""body"":""{\""step\"":\""select-subcategory\"",\""categoryId\"":1,\""subCategories\"":[{\""sub_cat_id\"":10,\""sub_name\"":\""Arrays\"",\""description\"":\""An array is a collection of elements stored at contiguous memory locations. Each element can be accessed using an index. Arrays are useful for storing fixed-size collections of elements where quick access by index is required.\\r\\nExample Use: Storing scores of students, daily temperatures.\""},{\""sub_cat_id\"":11,\""sub_name\"":\""Linked Lists\"",\""description\"":\""A linked list is a sequence of nodes where each node contains data and a reference (pointer) to the next node. Unlike arrays, linked lists allow dynamic memory allocation and easy insertion/deletion but slower access by index.\\r\\nExample Use: Implementing queues, dynamic memory storage.\""},{\""sub_cat_id\"":12,\""sub_name\"":\""Stacks\"",\""description\"":\""A stack is a linear structure following LIFO (Last-In, First-Out). Operations are mainly push (insert) and pop (remove). Stacks are used in scenarios like reversing data or handling function calls.\\r\\nExample Use: Undo feature in editors, expression evaluation.\""},{\""sub_cat_id\"":13,\""sub_name\"":\""Queues\"",\""description\"":\""queue is a linear structure following FIFO (First-In, First-Out). Operations include enqueue (insert) and dequeue (remove). Variants include circular queues and priority queues.\\r\\nExample Use: Printer job scheduling, task scheduling.\""},{\""sub_cat_id\"":14,\""sub_name\"":\""Trees\"",\""description\"":\""Trees are hierarchical data structures with nodes connected by edges. The top node is called the root, and each node can have child nodes. Binary trees, binary search trees (BST), and heaps are common types.\\nExample Use: Organizing hierarchical data like folders, database indexing.\""},{\""sub_cat_id\"":15,\""sub_name\"":\""Graphs\"",\""description\"":\""Graphs consist of nodes (vertices) connected by edges. Graphs can be directed or undirected, weighted or unweighted. Useful for modeling networks and relationships.\\r\\nExample Use: Social networks, GPS route finding.\""},{\""sub_cat_id\"":16,\""sub_name\"":\""Hash Tables\"",\""description\"":\""Hash tables store key-value pairs and provide fast access using a hash function. They are efficient for searching, insertion, and deletion operations.\\r\\nExample Use: Caching data, counting frequency of elements.\""}],\""message\"":\""Send {categoryId, subCategoryId} to get questions\"",\""T4\"":1775889474332}""}"
"2026-04-11T06:37:54.340Z","output","[AI] Sending function details with status..."
"2026-04-11T06:37:54.912Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T06:37:54.913Z","output","│  🧠 WARM-UP CANDIDATES: select-question x99 (eligible), select-category x24 (suppressed: recently used 29s ago)│"
"2026-04-11T06:37:54.914Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T06:37:54.914Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T06:37:54.915Z","output","[Warm-up] Invoking select-question (not invoked yet)..."
"2026-04-11T06:37:54.978Z","output","Logged metrics for select-question → {""statusCode"":200,""body"":""{\""questions\"":[{\""question_id\"":1100,\""question\"":\""1.What is an array and how is memory allocated for arrays?\""},{\""question_id\"":1101,\""question\"":\""2.Write an algorithm to find the largest element in an array.\""},{\""question_id\"":1102,\""question\"":\""3.How do you insert an element at a specific position in an array?\""},{\""question_id\"":1103,\""question\"":\""4.What is the difference between static and dynamic arrays?\""},{\""question_id\"":1104,\""question\"":\""5.Write a program to reverse an array.\""},{\""question_id\"":1110,\""question\"":\""1.What is a linked list and how is it different from an array?\""},{\""question_id\"":1111,\""question\"":\""2.Explain singly linked list and doubly linked list.\""},{\""question_id\"":1112,\""question\"":\""3.How do you insert a node at the beginning of a linked list?\""},{\""question_id\"":1113,\""question\"":\""4.How do you delete a node from a linked list?\""},{\""question_id\"":1114,\""question\"":\""5.What are advantages and disadvantages of linked lists?\""},{\""question_id\"":1120,\""question\"":\""1.What is a stack and explain LIFO principle.\""},{\""question_id\"":1121,\""question\"":\""2.Explain push and pop operations with example.\""},{\""question_id\"":1122,\""question\"":\""3. Write an algorithm to check balanced parentheses using stack.\""},{\""question_id\"":1123,\""question\"":\""4.What are applications of stack in real-world systems?\""},{\""question_id\"":1124,\""question\"":\""5.What is stack overflow and stack underflow?\""},{\""question_id\"":1130,\""question\"":\""1.What is a queue and explain FIFO principle.\""},{\""question_id\"":1131,\""question\"":\""2.Explain enqueue and dequeue operations.\""},{\""question_id\"":1132,\""question\"":\""3.What is circular queue and why is it used?\""},{\""question_id\"":1133,\""question\"":\""4.Difference between queue and priority queue.\""},{\""question_id\"":1134,\""question\"":\""5.What are applications of queues?\""},{\""question_id\"":1140,\""question\"":\""1.What is a tree data structure? Define root, leaf, and height.\""},{\""question_id\"":1141,\""question\"":\""2.Explain binary tree and binary search tree (BST).\""},{\""question_id\"":1142,\""question\"":\""3.What is tree traversal? Explain in-order traversal.\""},{\""question_id\"":1143,\""question\"":\""4.How do you insert a node in a binary search tree?\""},{\""question_id\"":1144,\""question\"":\""5.What are applications of trees?\""},{\""question_id\"":1150,\""question\"":\""1.What is a graph? Define vertex and edge.\""},{\""question_id\"":1151,\""question\"":\""2.Difference between directed and undirected graphs.\\r\\n\\r\\n\""},{\""question_id\"":1152,\""question\"":\""3.Explain Breadth First Search (BFS).\\r\\n\\r\\n\""},{\""question_id\"":1153,\""question\"":\""4.Explain Depth First Search (DFS).\\r\\n\\r\\n\\r\\n\\r\\n\""},{\""question_id\"":1154,\""question\"":\""5.What are real-world applications of graphs?\\r\\n\""},{\""question_id\"":1160,\""question\"":\""1.What is hashing and hash function?\\r\\n\""},{\""question_id\"":1161,\""question\"":\""2.What is collision in hashing?\\r\\n\""},{\""question_id\"":1162,\""question\"":\""3.Explain collision handling techniques.\\r\\n\""},{\""question_id\"":1163,\""question\"":\""4.What is a hash table and its advantages?\\r\\n\\r\\n\""},{\""question_id\"":1164,\""question\"":\""5.Difference between hash table and array.\""}],\""filterUsed\"":{\""categoryId\"":1,\""subCategoryId\"":null},\""count\"":35,\""T4\"":1775889474961}""}"
"2026-04-11T06:37:54.980Z","output","[Warm-up] select-question completed with status Success."
"2026-04-11T06:37:54.982Z","output","[Warm-up] Skipped select-category: recently used 29s ago."
"2026-04-11T06:37:54.983Z","output","[Warm-up Decision] function=select-question eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-11T06:37:54.984Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 29s ago"
"2026-04-11T06:37:54.989Z","output","
[Active Session: User ID 4]"
"2026-04-11T06:38:24.242Z","input","Enter function name (or ""exit""): logout"
"2026-04-11T06:38:33.089Z","input","Enter payload JSON (Press Enter for default): {""email"":""yonal@gmail.com""}"
"2026-04-11T06:38:33.089Z","output","Invoking logout..."
"2026-04-11T06:38:33.118Z","output","Logged metrics for logout → {""statusCode"":200,""body"":""{\""message\"":\""Logout successful\"",\""email\"":\""yonal@gmail.com\"",\""T4\"":1775889513106}""}"
"2026-04-11T06:38:33.118Z","output","[AI] Sending function details with status..."
"2026-04-11T06:38:33.706Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-11T06:38:33.707Z","output","│  🧠 WARM-UP CANDIDATES: login1 x44 (suppressed: recently used 127s ago)│"
"2026-04-11T06:38:33.707Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-11T06:38:33.707Z","output","└──────────────────────────────────────────────────┘"
"2026-04-11T06:38:33.708Z","output","[Warm-up] Skipped login1: recently used 127s ago."
"2026-04-11T06:38:33.709Z","output","[Warm-up] Skipped select-category: recently used 67s ago."
"2026-04-11T06:38:33.710Z","output","[Warm-up Decision] function=login1 eligible=NO warmed_up=NO reason=recently used 127s ago"
"2026-04-11T06:38:33.711Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 67s ago"
"2026-04-11T06:38:33.711Z","output","[Session] Logged out. Reset to User ID 1."
"2026-04-11T06:38:33.711Z","output","
[Active Session: User ID 1]"
"2026-04-29T13:12:54.876Z","session","--- manual_invoke.js session started ---"
"2026-04-29T13:12:54.878Z","output","==================================================="
"2026-04-29T13:12:54.879Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-29T13:12:54.879Z","output","==================================================="
"2026-04-29T13:12:54.879Z","output","
[Active Session: User ID 1]"
"2026-04-29T13:33:13.441Z","session","--- manual_invoke.js session started ---"
"2026-04-29T13:33:13.442Z","output","==================================================="
"2026-04-29T13:33:13.443Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-29T13:33:13.443Z","output","==================================================="
"2026-04-29T13:33:13.443Z","output","
[Active Session: User ID 1]"
"2026-04-29T13:33:17.439Z","input","Enter function name (or ""exit""): login1"
"2026-04-29T13:33:38.724Z","input","Enter payload JSON (Press Enter for default): {""email"":""aloka@gmail.com"",""password"":""abcdef""}"
"2026-04-29T13:33:38.725Z","output","Authenticating via OpenFaaS..."
"2026-04-29T13:33:38.916Z","output","Logged metrics for login1 → {""statusCode"":200,""body"":""{\""message\"":\""Login successful\"",\""user\"":{\""id\"":1,\""email\"":\""aloka@gmail.com\"",\""first_name\"":\""aloka\""},\""T4\"":1777469618777}""}"
"2026-04-29T13:33:38.917Z","output","✅ User ID 1 verified."
"2026-04-29T13:33:38.917Z","output","[AI] Sending function details with status..."
"2026-04-29T13:33:39.450Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-29T13:33:39.450Z","output","│  🧠 WARM-UP CANDIDATES: login1 x1 (suppressed: recently used 1s ago)│"
"2026-04-29T13:33:39.450Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-29T13:33:39.450Z","output","└──────────────────────────────────────────────────┘"
"2026-04-29T13:33:39.451Z","output","[Warm-up] Invoking select-category (not invoked yet)..."
"2026-04-29T13:33:39.553Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""select-category\"",\""categories\"":[{\""cat_id\"":1,\""cat_name\"":\""Data Structures\""},{\""cat_id\"":2,\""cat_name\"":\""OOP\""},{\""cat_id\"":3,\""cat_name\"":\""SQL\""}],\""message\"":\""Send categoryId to continue\"",\""T4\"":1777469619487}""}"
"2026-04-29T13:33:39.554Z","output","[Warm-up] select-category completed with status Success."
"2026-04-29T13:33:39.554Z","output","[Warm-up Decision] function=select-category eligible=YES warmed_up=YES reason=not invoked yet status=Success"
"2026-04-29T13:33:39.554Z","output","
[Active Session: User ID 1]"
"2026-04-29T15:27:26.494Z","session","--- manual_invoke.js session started ---"
"2026-04-29T15:27:26.496Z","output","==================================================="
"2026-04-29T15:27:26.497Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-29T15:27:26.497Z","output","==================================================="
"2026-04-29T15:27:26.497Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:13:30.623Z","session","--- manual_invoke.js session started ---"
"2026-04-30T12:13:30.625Z","output","==================================================="
"2026-04-30T12:13:30.626Z","output","   OPENFAAS AI PROACTIVE MONITORING SYSTEM       "
"2026-04-30T12:13:30.626Z","output","==================================================="
"2026-04-30T12:13:30.626Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:14:08.798Z","input","Enter function name (or ""exit""): login1"
"2026-04-30T12:14:18.829Z","input","Enter payload JSON (Press Enter for default): {""email"": ""sandaliliyanage@ieee.com"", ""password"": ""123456""}"
"2026-04-30T12:14:18.830Z","output","Authenticating via OpenFaaS..."
"2026-04-30T12:14:19.070Z","output","Logged metrics for login1 → Can't reach service for: login1.
"
"2026-04-30T12:14:19.071Z","output","⚠️  Login response did not contain a User ID."
"2026-04-30T12:14:19.071Z","output","[AI] Sending function details with status..."
"2026-04-30T12:14:20.027Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:14:20.028Z","output","│  🧠 WARM-UP CANDIDATES: login1 x10 (suppressed: recently used 1s ago), forgot-password x1 (eligible)│"
"2026-04-30T12:14:20.032Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:14:20.032Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:14:20.034Z","output","[Warm-up] Invoking forgot-password (not invoked yet)..."
"2026-04-30T12:14:20.295Z","output","Logged metrics for forgot-password → "
"2026-04-30T12:14:20.296Z","output","[Warm-up] forgot-password completed with status Failed."
"2026-04-30T12:14:20.298Z","output","[Warm-up Decision] function=forgot-password eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T12:14:20.298Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:14:44.677Z","input","Enter function name (or ""exit""): select-category"
"2026-04-30T12:14:51.141Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 3}"
"2026-04-30T12:14:51.142Z","output","Invoking select-category..."
"2026-04-30T12:14:51.297Z","output","Logged metrics for select-category → "
"2026-04-30T12:14:51.297Z","output","[AI] Sending function details with status..."
"2026-04-30T12:14:51.521Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:14:51.522Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:14:51.522Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:14:51.522Z","output","[Warm-up] Invoking select-sub-category (not invoked yet)..."
"2026-04-30T12:14:51.719Z","output","Logged metrics for select-sub-category → Can't reach service for: select-sub-category.
"
"2026-04-30T12:14:51.719Z","output","[Warm-up] select-sub-category completed with status Failed."
"2026-04-30T12:14:51.719Z","output","[Warm-up Decision] function=select-sub-category eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T12:14:51.720Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:15:03.172Z","input","Enter function name (or ""exit""): select-sub-category"
"2026-04-30T12:15:12.347Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 3, ""subCategoryId"": 37}"
"2026-04-30T12:15:12.348Z","output","Invoking select-sub-category..."
"2026-04-30T12:15:12.536Z","output","Logged metrics for select-sub-category → {""statusCode"":200,""body"":""{\""message\"":\""Ready for questions\"",\""categoryId\"":3,\""subCategoryId\"":37,\""next\"":\""Send these IDs to questions function\"",\""T4\"":1777551312411}""}"
"2026-04-30T12:15:12.536Z","output","[AI] Sending function details with status..."
"2026-04-30T12:15:12.724Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:15:12.724Z","output","│  🧠 WARM-UP CANDIDATES: select-question x285 (eligible), select-category x49 (suppressed: recently used 21s ago)│"
"2026-04-30T12:15:12.724Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:15:12.724Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:15:12.725Z","output","[Warm-up] Invoking select-question (not invoked yet)..."
"2026-04-30T12:15:12.981Z","output","Logged metrics for select-question → "
"2026-04-30T12:15:12.981Z","output","[Warm-up] select-question completed with status Failed."
"2026-04-30T12:15:12.981Z","output","[Warm-up] Skipped select-category: recently used 22s ago."
"2026-04-30T12:15:12.981Z","output","[Warm-up Decision] function=select-question eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T12:15:12.981Z","output","[Warm-up Decision] function=select-category eligible=NO warmed_up=NO reason=recently used 22s ago"
"2026-04-30T12:15:12.981Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:15:20.600Z","input","Enter function name (or ""exit""): select-category"
"2026-04-30T12:15:28.522Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 2}"
"2026-04-30T12:15:28.522Z","output","Invoking select-category..."
"2026-04-30T12:15:28.702Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""choose-action\"",\""categoryId\"":2,\""options\"":[{\""id\"":1,\""name\"":\""Select Subcategory\""},{\""id\"":2,\""name\"":\""Questions\""}],\""message\"":\""Send {categoryId, optionId} → 1=subcategory, 2=questions\"",\""T4\"":1777551328548}""}"
"2026-04-30T12:15:28.702Z","output","[AI] Sending function details with status..."
"2026-04-30T12:15:28.915Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:15:28.915Z","output","│  🧠 WARM-UP CANDIDATES: select-sub-category x49 (suppressed: recently used 16s ago)│"
"2026-04-30T12:15:28.916Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:15:28.916Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:15:28.916Z","output","[Warm-up] Skipped select-sub-category: recently used 16s ago."
"2026-04-30T12:15:28.916Z","output","[Warm-up Decision] function=select-sub-category eligible=NO warmed_up=NO reason=recently used 16s ago"
"2026-04-30T12:15:28.916Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:15:34.930Z","input","Enter function name (or ""exit""): select-sub-category"
"2026-04-30T12:15:54.238Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 2, ""subCategoryId"": 22}"
"2026-04-30T12:15:54.238Z","output","Invoking select-sub-category..."
"2026-04-30T12:15:54.251Z","output","Logged metrics for select-sub-category → {""statusCode"":200,""body"":""{\""message\"":\""Ready for questions\"",\""categoryId\"":2,\""subCategoryId\"":22,\""next\"":\""Send these IDs to questions function\"",\""T4\"":1777551354248}""}"
"2026-04-30T12:15:54.251Z","output","[AI] Sending function details with status..."
"2026-04-30T12:15:54.456Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:15:54.456Z","output","│  🧠 WARM-UP CANDIDATES: select-question x39 (suppressed: recently used 41s ago), logout x7 (eligible)│"
"2026-04-30T12:15:54.456Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:15:54.456Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:15:54.456Z","output","[Warm-up] Skipped select-question: recently used 41s ago."
"2026-04-30T12:15:54.457Z","output","[Warm-up] Invoking logout (not invoked yet)..."
"2026-04-30T12:15:54.632Z","output","Logged metrics for logout → Can't reach service for: logout.
"
"2026-04-30T12:15:54.632Z","output","[Warm-up] logout completed with status Failed."
"2026-04-30T12:15:54.632Z","output","[Warm-up Decision] function=select-question eligible=NO warmed_up=NO reason=recently used 41s ago"
"2026-04-30T12:15:54.632Z","output","[Warm-up Decision] function=logout eligible=YES warmed_up=YES reason=not invoked yet status=Failed"
"2026-04-30T12:15:54.632Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:16:02.245Z","input","Enter function name (or ""exit""): select-category"
"2026-04-30T12:16:05.263Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 2}"
"2026-04-30T12:16:05.264Z","output","Invoking select-category..."
"2026-04-30T12:16:05.282Z","output","Logged metrics for select-category → {""statusCode"":200,""body"":""{\""step\"":\""choose-action\"",\""categoryId\"":2,\""options\"":[{\""id\"":1,\""name\"":\""Select Subcategory\""},{\""id\"":2,\""name\"":\""Questions\""}],\""message\"":\""Send {categoryId, optionId} → 1=subcategory, 2=questions\"",\""T4\"":1777551365276}""}"
"2026-04-30T12:16:05.283Z","output","[AI] Sending function details with status..."
"2026-04-30T12:16:05.498Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:16:05.498Z","output","│  🧠 WARM-UP CANDIDATES: select-sub-category x49 (suppressed: recently used 11s ago)│"
"2026-04-30T12:16:05.498Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:16:05.498Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:16:05.498Z","output","[Warm-up] Skipped select-sub-category: recently used 11s ago."
"2026-04-30T12:16:05.498Z","output","[Warm-up] Skipped select-question: recently used 53s ago."
"2026-04-30T12:16:05.499Z","output","[Warm-up Decision] function=select-sub-category eligible=NO warmed_up=NO reason=recently used 11s ago"
"2026-04-30T12:16:05.499Z","output","[Warm-up Decision] function=select-question eligible=NO warmed_up=NO reason=recently used 53s ago"
"2026-04-30T12:16:05.499Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:16:09.407Z","input","Enter function name (or ""exit""): select-sub-category"
"2026-04-30T12:16:14.407Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 2, ""subCategoryId"": 23}"
"2026-04-30T12:16:14.407Z","output","Invoking select-sub-category..."
"2026-04-30T12:16:14.419Z","output","Logged metrics for select-sub-category → {""statusCode"":200,""body"":""{\""message\"":\""Ready for questions\"",\""categoryId\"":2,\""subCategoryId\"":23,\""next\"":\""Send these IDs to questions function\"",\""T4\"":1777551374416}""}"
"2026-04-30T12:16:14.420Z","output","[AI] Sending function details with status..."
"2026-04-30T12:16:14.694Z","output","┌──────────────────────────────────────────────────┐"
"2026-04-30T12:16:14.694Z","output","│  🧠 WARM-UP CANDIDATES: select-question x39 (suppressed: recently used 62s ago), logout x7 (suppressed: recently used 20s ago)│"
"2026-04-30T12:16:14.694Z","output","│  🔥 WARM-UP STATUS: Triggered Successfully!       │"
"2026-04-30T12:16:14.694Z","output","└──────────────────────────────────────────────────┘"
"2026-04-30T12:16:14.694Z","output","[Warm-up] Skipped select-question: recently used 62s ago."
"2026-04-30T12:16:14.694Z","output","[Warm-up] Skipped logout: recently used 20s ago."
"2026-04-30T12:16:14.694Z","output","[Warm-up Decision] function=select-question eligible=NO warmed_up=NO reason=recently used 62s ago"
"2026-04-30T12:16:14.694Z","output","[Warm-up Decision] function=logout eligible=NO warmed_up=NO reason=recently used 20s ago"
"2026-04-30T12:16:14.694Z","output","
[Active Session: User ID 1]"
"2026-04-30T12:16:24.959Z","input","Enter function name (or ""exit""): select-question"
"2026-04-30T12:16:44.544Z","input","Enter payload JSON (Press Enter for default): {""categoryId"": 2, ""subCategoryId"": 22, ""questionId"": 2220}"
"2026-04-30T12:16:44.545Z","output","Invoking select-question..."
"2026-04-30T12:16:44.628Z","output","Logged metrics for select-question → {""statusCode"":200,""body"":""{\""questions\"":[{\""question_id\"":2220,\""question\"":\""1.What is inheritance and why is it used?\\r\\n\\r\\n\""},{\""question_id\"":2221,\""question\"":\""2.Explain single inheritance with example.\\r\\n\\r\\n\""},{\""question_id\"":2222,\""question\"":\""3.What is method overriding?\\r\\n\\r\\n\""},{\""question_id\"":2223,\""question\"":\""4.Difference between parent class and child class.\\r\\n\\r\\n\""},{\""question_id\"":2224,\""question\"":\""5.Advantages of inheritance.\""}],\""filterUsed\"":{\""categoryId\"":2,\""subCategoryId\"":22},\""count\"":5,\""T4\"":1777551404555}""}"
"2026-04-30T12:16:44.628Z","output","[AI] Sending function details with status..."
"2026-04-30T12:16:44.815Z","output","┌──────────────────────────────────────────────────┐"
